"","Predator","scientific_name","y_pred","percentage"
"78","Vulpes_vulpes","Nyctalus_noctula",0.260391423332633,0
"79","Vulpes_vulpes","Pipistrellus_kuhlii",0.252670732361621,0
"80","Vulpes_vulpes","Pipistrellus_nathusii",0.263153207334645,0
"81","Vulpes_vulpes","Pipistrellus_pygmaeus",0.245307769139551,0
"82","Vulpes_vulpes","Plecotus_auritus",0.241530460578324,0
"83","Vulpes_vulpes","Plecotus_kolombatovici",0.286950461496817,0
"84","Vulpes_vulpes","Plecotus_macrobullaris",0.250884045406969,0
"85","Vulpes_vulpes","Pteromys_volans",0.471594351270924,0
"86","Vulpes_vulpes","Rhinolophus_ferrumequinum",0.321069874080647,0
"87","Vulpes_vulpes","Rhinolophus_hipposideros",0.346665522391381,0
"88","Vulpes_vulpes","Rhinolophus_mehelyi",0.342716197549093,0
"89","Vulpes_vulpes","Rupicapra_rupicapra",0.484450672802172,22.3333333333333
"90","Vulpes_vulpes","Sciurus_vulgaris",0.429550653730316,2.6493023255814
"91","Vulpes_vulpes","Sicista_betulina",0.549640472667913,0
"92","Vulpes_vulpes","Sorex_alpinus",0.397277674416906,0
"93","Vulpes_vulpes","Sorex_antinorii",0.521424823784613,0
"94","Vulpes_vulpes","Sorex_araneus",0.537411334889906,0.9
"95","Vulpes_vulpes","Sorex_caecutiens",0.359134168662834,0
"96","Vulpes_vulpes","Sorex_coronatus",0.451407251636619,0
"97","Vulpes_vulpes","Sorex_granarius",0.422822046218459,3.3
"98","Vulpes_vulpes","Sorex_isodon",0.318740956720778,0
"99","Vulpes_vulpes","Sorex_minutissimus",0.390346836985894,0
"100","Vulpes_vulpes","Sorex_minutus",0.315360232954845,1.52333333333333
"101","Vulpes_vulpes","Sorex_samniticus",0.334261809370287,0
"102","Vulpes_vulpes","Spermophilus_citellus",0.471015673210012,0
"103","Vulpes_vulpes","Tadarida_teniotis",0.282318885857239,0
"104","Vulpes_vulpes","Talpa_caeca",0.333435475199579,0
"105","Vulpes_vulpes","Talpa_europaea",0.492098022762098,1.50055555555556
"106","Vulpes_vulpes","Talpa_levantis",0.403883605283134,0
"107","Vulpes_vulpes","Talpa_occidentalis",0.506859214468436,12.0166666666667
"108","Vulpes_vulpes","Talpa_romana",0.329144597337359,0
"109","Vulpes_vulpes","Vespertilio_murinus",0.236336865126319,0
"110","Vulpes_vulpes","Vormela_peregusna",0.439820900691294,0
"111","Vulpes_vulpes","Vulpes_lagopus",0.417237150113819,0
"112","Vulpes_vulpes","Vulpes_vulpes",0.431587692663491,0.648
"113","Lynx_lynx","Apodemus_agrarius",0.171397078995748,0
"114","Lynx_lynx","Apodemus_alpicola",0.159374817849501,0
"115","Lynx_lynx","Apodemus_flavicollis",0.156737704422664,0
"116","Lynx_lynx","Apodemus_sylvaticus",0.148248983348938,0
"117","Lynx_lynx","Apodemus_uralensis",0.135592180238378,0
"118","Lynx_lynx","Arvicola_amphibius",0.273517082958074,3.9
"119","Lynx_lynx","Arvicola_scherman",0.684665322044621,0
"120","Lynx_lynx","Barbastella_barbastellus",0.106335259883875,0
"121","Lynx_lynx","Canis_lupus",0.427889637063059,0
"122","Lynx_lynx","Capreolus_capreolus",0.653157705610449,42.3487234042553
"123","Lynx_lynx","Crocidura_leucodon",0.147353329069235,0
"124","Lynx_lynx","Dryomys_nitedula",0.281991463305071,0
"125","Lynx_lynx","Eliomys_quercinus",0.417926295117165,3.9
"126","Lynx_lynx","Eptesicus_nilssonii",0.113744666123943,0
"127","Lynx_lynx","Erinaceus_europaeus",0.348112075889515,0
"128","Lynx_lynx","Erinaceus_roumanicus",0.285225828859917,0
"129","Lynx_lynx","Felis_silvestris",0.33310781324511,2.38
"130","Lynx_lynx","Glis_glis",0.293656264949176,16.225
"131","Lynx_lynx","Gulo_gulo",0.629183412766924,0
"132","Lynx_lynx","Lemmus_lemmus",0.259872650862047,0.8
"133","Lynx_lynx","Lepus_europaeus",0.39560139234935,5.235
"134","Lynx_lynx","Lepus_timidus",0.494675816810232,13.8148
"135","Lynx_lynx","Lynx_lynx",0.465693771637775,0
"136","Lynx_lynx","Martes_foina",0.74380268681617,0.51
"137","Lynx_lynx","Martes_martes",0.704285452882928,1.19333333333333
"138","Lynx_lynx","Meles_meles",0.427945059199225,0.2
"139","Lynx_lynx","Micromys_minutus",0.159771945543888,0
"140","Lynx_lynx","Microtus_agrestis",0.352676059001858,1.35
"141","Lynx_lynx","Microtus_arvalis",0.342938646301627,0
"142","Lynx_lynx","Microtus_levis",0.346774570881686,0
"143","Lynx_lynx","Microtus_liechtensteini",0.297656001819071,0
"144","Lynx_lynx","Microtus_oeconomus",0.447277460088755,0
"145","Lynx_lynx","Microtus_subterraneus",0.316237824292559,0.45
"146","Lynx_lynx","Miniopterus_schreibersii",0.134587748339982,0
"147","Lynx_lynx","Muscardinus_avellanarius",0.309754395415795,0
"148","Lynx_lynx","Mustela_erminea",0.513977874531632,0
"149","Lynx_lynx","Mustela_putorius",0.449465434350397,1.95
"150","Lynx_lynx","Myodes_glareolus",0.306888093318169,1.4
"151","Lynx_lynx","Myodes_rufocanus",0.420914246718965,0
"152","Lynx_lynx","Myopus_schisticolor",0.510147134049071,0
"153","Lynx_lynx","Myotis_alcathoe",0.107691959054633,0
"154","Lynx_lynx","Myotis_bechsteinii",0.13488893991272,0
"155","Lynx_lynx","Myotis_blythii",0.119012795125737,0
"156","Lynx_lynx","Myotis_brandtii",0.19894917261805,0
"157","Lynx_lynx","Myotis_capaccinii",0.104174687014465,0
"158","Lynx_lynx","Myotis_dasycneme",0.110061079861139,0
"159","Lynx_lynx","Myotis_daubentonii",0.112829857534451,0
"160","Lynx_lynx","Myotis_emarginatus",0.119102932982471,0
"161","Lynx_lynx","Myotis_myotis",0.125722022048984,0
"162","Lynx_lynx","Myotis_mystacinus",0.0923504439377031,0
"163","Lynx_lynx","Myotis_nattereri",0.136577820349485,0
"164","Lynx_lynx","Neomys_anomalus",0.135232155935632,0
"165","Lynx_lynx","Neomys_fodiens",0.129082642159588,0
"166","Lynx_lynx","Nyctalus_lasiopterus",0.141864337220714,0
"167","Lynx_lynx","Nyctalus_leisleri",0.160133024178369,0
"168","Lynx_lynx","Nyctalus_noctula",0.123806209563134,0
"169","Lynx_lynx","Pipistrellus_kuhlii",0.112825942774744,0
"170","Lynx_lynx","Pipistrellus_nathusii",0.0998443855092891,0
"171","Lynx_lynx","Pipistrellus_pygmaeus",0.115708619324509,0
"172","Lynx_lynx","Plecotus_auritus",0.10894913601556,0
"173","Lynx_lynx","Plecotus_macrobullaris",0.112515587050718,0
"174","Lynx_lynx","Pteromys_volans",0.500253357191001,0
"175","Lynx_lynx","Rangifer_tarandus",0.593785404607102,39.3636842105263
"176","Lynx_lynx","Rhinolophus_ferrumequinum",0.17314562270843,0
"177","Lynx_lynx","Rhinolophus_hipposideros",0.24683043618024,0
"178","Lynx_lynx","Rupicapra_rupicapra",0.615401077035226,24.98
"179","Lynx_lynx","Sciurus_vulgaris",0.437293334845819,1.259375
"180","Lynx_lynx","Sicista_betulina",0.187024149724895,0
"181","Lynx_lynx","Sorex_alpinus",0.196059996484343,0
"182","Lynx_lynx","Sorex_antinorii",0.400286931723643,0
"183","Lynx_lynx","Sorex_araneus",0.165753146812606,0.8
"184","Lynx_lynx","Sorex_caecutiens",0.165074459268138,0
"185","Lynx_lynx","Sorex_coronatus",0.279948282804267,0
"186","Lynx_lynx","Sorex_isodon",0.121835957255659,0
"187","Lynx_lynx","Sorex_minutissimus",0.193543952826447,0
"188","Lynx_lynx","Sorex_minutus",0.164056514142559,0
"189","Lynx_lynx","Tadarida_teniotis",0.158097848125281,0
"190","Lynx_lynx","Talpa_europaea",0.397562591867013,0
"191","Lynx_lynx","Vespertilio_murinus",0.104362838255804,0
"192","Lynx_lynx","Vulpes_lagopus",0.479832153320312,0
"193","Lynx_lynx","Vulpes_vulpes",0.480332197127294,3.2121875
"194","Felis_silvestris","Apodemus_agrarius",0.54454663524834,1.5
"195","Felis_silvestris","Apodemus_flavicollis",0.583174636756832,30.2125
"196","Felis_silvestris","Apodemus_sylvaticus",0.538186053178974,22.75125
"197","Felis_silvestris","Apodemus_uralensis",0.710009830034509,0
"198","Felis_silvestris","Arvicola_amphibius",0.504872513101215,6.55
"199","Felis_silvestris","Arvicola_sapidus",0.574103248640171,13.9357142857143
"200","Felis_silvestris","Arvicola_scherman",0.680667116976621,0
"201","Felis_silvestris","Barbastella_barbastellus",0.248086717426001,0
"202","Felis_silvestris","Canis_lupus",0.486287789419293,0
"203","Felis_silvestris","Capreolus_capreolus",0.499379685202849,4.93333333333333
"204","Felis_silvestris","Cricetus_cricetus",0.479357300049598,0
"205","Felis_silvestris","Crocidura_leucodon",0.277000564106992,0
"206","Felis_silvestris","Dryomys_nitedula",0.559781888189415,3.8
"207","Felis_silvestris","Eliomys_quercinus",0.585592195843205,4.55
"208","Felis_silvestris","Eptesicus_nilssonii",0.258829027224008,0
"209","Felis_silvestris","Erinaceus_europaeus",0.270410256855416,0
"210","Felis_silvestris","Erinaceus_roumanicus",0.289840744347456,0
"211","Felis_silvestris","Felis_silvestris",0.386336228189369,3.5
"212","Felis_silvestris","Galemys_pyrenaicus",0.371841898986271,0
"213","Felis_silvestris","Glis_glis",0.535506081866457,5.02857142857143
"214","Felis_silvestris","Lepus_europaeus",0.475638183746852,1.15
"215","Felis_silvestris","Lynx_lynx",0.517979187270006,0
"216","Felis_silvestris","Martes_foina",0.360382533544358,1.475
"217","Felis_silvestris","Martes_martes",0.544250783891905,0
"218","Felis_silvestris","Meles_meles",0.346069399004473,0
"219","Felis_silvestris","Micromys_minutus",0.621746762749854,0
"220","Felis_silvestris","Microtus_agrestis",0.583128162970146,13.5428571428571
"221","Felis_silvestris","Microtus_arvalis",0.489938454968589,30.3785714285714
"222","Felis_silvestris","Microtus_cabrerae",0.57676922885057,0.8
"223","Felis_silvestris","Microtus_duodecimcostatus",0.546451340656023,18.4666666666667
"224","Felis_silvestris","Microtus_gerbei",0.476164988875389,0
"225","Felis_silvestris","Microtus_lusitanicus",0.524771140467736,26.9
"226","Felis_silvestris","Microtus_subterraneus",0.524875134906986,0
"227","Felis_silvestris","Microtus_tatricus",0.66878253134709,0
"228","Felis_silvestris","Miniopterus_schreibersii",0.308614880130019,0
"229","Felis_silvestris","Mus_spicilegus",0.573921795796465,0
"230","Felis_silvestris","Mus_spretus",0.424705338974794,0.2
"231","Felis_silvestris","Muscardinus_avellanarius",0.611663205325603,0.5
"232","Felis_silvestris","Mustela_erminea",0.498136856684498,0
"233","Felis_silvestris","Mustela_eversmanii",0.520663977790904,0
"234","Felis_silvestris","Mustela_putorius",0.340104307037788,1.7
"235","Felis_silvestris","Myodes_glareolus",0.466625162802244,13.9428571428571
"236","Felis_silvestris","Myotis_alcathoe",0.23358646325767,0
"237","Felis_silvestris","Myotis_bechsteinii",0.287472469694912,0
"238","Felis_silvestris","Myotis_blythii",0.253181818290614,0
"239","Felis_silvestris","Myotis_brandtii",0.276994332420425,0
"240","Felis_silvestris","Myotis_dasycneme",0.207678176054098,0
"241","Felis_silvestris","Myotis_daubentonii",0.23569976054132,0
"242","Felis_silvestris","Myotis_emarginatus",0.24432335061849,0
"243","Felis_silvestris","Myotis_escalerai",0.225880909622039,0
"244","Felis_silvestris","Myotis_myotis",0.270219778532491,0
"245","Felis_silvestris","Myotis_mystacinus",0.236338830711144,0
"246","Felis_silvestris","Myotis_nattereri",0.239532915282656,0
"247","Felis_silvestris","Neomys_anomalus",0.329196023317624,0
"248","Felis_silvestris","Neomys_fodiens",0.31273639604852,0
"249","Felis_silvestris","Nyctalus_lasiopterus",0.235140847199057,0
"250","Felis_silvestris","Nyctalus_leisleri",0.31269906820712,0
"251","Felis_silvestris","Nyctalus_noctula",0.231213520116095,0
"252","Felis_silvestris","Pipistrellus_kuhlii",0.25416123055185,0
"253","Felis_silvestris","Pipistrellus_nathusii",0.234352177226956,0
"254","Felis_silvestris","Pipistrellus_pygmaeus",0.236886323837752,0
"255","Felis_silvestris","Plecotus_auritus",0.255019006623449,0
"256","Felis_silvestris","Rhinolophus_ferrumequinum",0.344394802942733,0
"257","Felis_silvestris","Rhinolophus_hipposideros",0.313789804960075,0
"258","Felis_silvestris","Sciurus_vulgaris",0.455608134468396,9.31666666666667
"259","Felis_silvestris","Sicista_betulina",0.48980693559755,0
"260","Felis_silvestris","Sorex_alpinus",0.39555507062041,0
"261","Felis_silvestris","Sorex_araneus",0.516876160925211,0
"262","Felis_silvestris","Sorex_coronatus",0.52956236751525,0
"263","Felis_silvestris","Sorex_granarius",0.350397509783506,7.725
"264","Felis_silvestris","Sorex_minutus",0.358044581318443,5.76666666666667
"265","Felis_silvestris","Spermophilus_citellus",0.567348010459189,0
"266","Felis_silvestris","Tadarida_teniotis",0.260355907347467,0
"267","Felis_silvestris","Talpa_europaea",0.584660888832306,3
"268","Felis_silvestris","Talpa_occidentalis",0.59036206818965,18.7583333333333
"269","Felis_silvestris","Vespertilio_murinus",0.207986563052244,0
"270","Felis_silvestris","Vulpes_vulpes",0.414703743864915,0.7
"271","Martes_martes","Apodemus_agrarius",0.33903351566736,0
"272","Martes_martes","Apodemus_alpicola",0.421364259906113,0
"273","Martes_martes","Apodemus_flavicollis",0.505235611799016,0.5
"274","Martes_martes","Apodemus_sylvaticus",0.529853319579905,15.65
"275","Martes_martes","Apodemus_uralensis",0.630088345110416,0
"276","Martes_martes","Arvicola_amphibius",0.271478974038646,2.009
"277","Martes_martes","Arvicola_sapidus",0.51073843628789,0
"278","Martes_martes","Arvicola_scherman",0.493849792640727,0
"279","Martes_martes","Barbastella_barbastellus",0.14382698929379,0
"280","Martes_martes","Canis_lupus",0.151353784576229,0
"281","Martes_martes","Capreolus_capreolus",0.279245241089387,1.03
"282","Martes_martes","Crocidura_leucodon",0.234128152805508,0
"283","Martes_martes","Dryomys_nitedula",0.51569320867921,0
"284","Martes_martes","Eliomys_quercinus",0.373241656090853,2.636
"285","Martes_martes","Eptesicus_nilssonii",0.160715292951164,0
"286","Martes_martes","Erinaceus_europaeus",0.210752632686247,0
"287","Martes_martes","Erinaceus_roumanicus",0.23820293000942,0
"288","Martes_martes","Felis_silvestris",0.217813065741211,0
"289","Martes_martes","Galemys_pyrenaicus",0.279447985290785,0
"290","Martes_martes","Glis_glis",0.357335815247562,2.77375
"291","Martes_martes","Lepus_europaeus",0.450794126352538,4.6475
"292","Martes_martes","Lepus_timidus",0.371119698509574,6.8725
"293","Martes_martes","Lynx_lynx",0.174744387584909,0
"294","Martes_martes","Martes_foina",0.510666698994844,0.925
"295","Martes_martes","Martes_martes",0.558694280683994,1.295
"296","Martes_martes","Meles_meles",0.251129948569892,0
"297","Martes_martes","Micromys_minutus",0.242912087113493,0
"298","Martes_martes","Microtus_agrestis",0.29191616444538,11.1516666666667
"299","Martes_martes","Microtus_arvalis",0.300262705504316,0
"300","Martes_martes","Microtus_duodecimcostatus",0.254685051503934,0
"301","Martes_martes","Microtus_levis",0.265074193276757,0
"302","Martes_martes","Microtus_lusitanicus",0.225793682682243,0
"303","Martes_martes","Microtus_multiplex",0.253762497220721,0
"304","Martes_martes","Microtus_oeconomus",0.470839172532713,0
"305","Martes_martes","Microtus_savii",0.299317490581113,3.87142857142857
"306","Martes_martes","Microtus_subterraneus",0.560661829456135,0
"307","Martes_martes","Miniopterus_schreibersii",0.215130293543668,0
"308","Martes_martes","Mus_spretus",0.263711522112495,0
"309","Martes_martes","Muscardinus_avellanarius",0.442525551215095,2.75285714285714
"310","Martes_martes","Mustela_erminea",0.416192481081401,0
"311","Martes_martes","Mustela_eversmanii",0.295966732983637,0
"312","Martes_martes","Mustela_putorius",0.338473501773375,0
"313","Martes_martes","Myodes_glareolus",0.347662095019692,19.7458181818182
"314","Martes_martes","Myopus_schisticolor",0.414730549972748,1.06333333333333
"315","Martes_martes","Myotis_alcathoe",0.149205130967076,0
"316","Martes_martes","Myotis_bechsteinii",0.156308274204824,0
"317","Martes_martes","Myotis_blythii",0.183480854465247,0
"318","Martes_martes","Myotis_brandtii",0.177499549034818,0
"319","Martes_martes","Myotis_dasycneme",0.129611530072947,0
"320","Martes_martes","Myotis_daubentonii",0.155362741423583,0
"321","Martes_martes","Myotis_emarginatus",0.162442909063217,0
"322","Martes_martes","Myotis_escalerai",0.170351353307304,0
"323","Martes_martes","Myotis_myotis",0.196716540337851,0
"324","Martes_martes","Myotis_mystacinus",0.139982528817118,0
"325","Martes_martes","Myotis_nattereri",0.168349267897958,0
"326","Martes_martes","Neomys_anomalus",0.207761741800176,0
"327","Martes_martes","Neomys_fodiens",0.190586989645061,0
"328","Martes_martes","Nyctalus_lasiopterus",0.158547853778974,0
"329","Martes_martes","Nyctalus_leisleri",0.228890265891645,0
"330","Martes_martes","Nyctalus_noctula",0.166477105651132,0
"331","Martes_martes","Pipistrellus_kuhlii",0.151228168398319,0
"332","Martes_martes","Pipistrellus_nathusii",0.179689058549322,0
"333","Martes_martes","Pipistrellus_pygmaeus",0.15433080254847,0
"334","Martes_martes","Plecotus_auritus",0.143070630612783,0
"335","Martes_martes","Plecotus_macrobullaris",0.16311880976257,0
"336","Martes_martes","Pteromys_volans",0.285275947641243,0
"337","Martes_martes","Rhinolophus_ferrumequinum",0.183182554702987,0
"338","Martes_martes","Rhinolophus_hipposideros",0.286354603095641,0
"339","Martes_martes","Rupicapra_rupicapra",0.364038116845888,0
"340","Martes_martes","Sciurus_vulgaris",0.410838203264935,4.0196875
"341","Martes_martes","Sicista_betulina",0.381584838564907,0
"342","Martes_martes","Sorex_alpinus",0.328791250576182,0
"343","Martes_martes","Sorex_antinorii",0.62070135450041,0
"344","Martes_martes","Sorex_araneus",0.478483037528943,1.02
"345","Martes_martes","Sorex_caecutiens",0.295834890000292,0
"346","Martes_martes","Sorex_coronatus",0.365863661443734,18.02
"347","Martes_martes","Sorex_isodon",0.275418675435834,0
"348","Martes_martes","Sorex_minutissimus",0.420008993441505,0
"349","Martes_martes","Sorex_minutus",0.24564392734319,1.81
"350","Martes_martes","Tadarida_teniotis",0.18061668241036,0
"351","Martes_martes","Talpa_caeca",0.320435254825888,0
"352","Martes_martes","Talpa_europaea",0.516509696628366,0
"353","Martes_martes","Talpa_occidentalis",0.20914191425759,3.05
"354","Martes_martes","Vespertilio_murinus",0.156616506580677,0
"355","Martes_martes","Vulpes_vulpes",0.311400884000415,0
"356","Martes_foina","Apodemus_agrarius",0.49434937825126,0
"357","Martes_foina","Apodemus_epimelas",0.507547831817253,0
"358","Martes_foina","Apodemus_flavicollis",0.507446040614293,2.08
"359","Martes_foina","Apodemus_sylvaticus",0.492295445788891,9.01888888888889
"360","Martes_foina","Apodemus_uralensis",0.628667651038421,0
"361","Martes_foina","Arvicola_amphibius",0.486840689089149,1.87571428571429
"362","Martes_foina","Arvicola_sapidus",0.537158679420298,8.875
"363","Martes_foina","Arvicola_scherman",0.622570735098112,0
"364","Martes_foina","Barbastella_barbastellus",0.277628237871747,0
"365","Martes_foina","Canis_lupus",0.451633096183881,0
"366","Martes_foina","Capreolus_capreolus",0.439523937876778,1.76
"367","Martes_foina","Cricetulus_migratorius",0.488018334206968,0
"368","Martes_foina","Cricetus_cricetus",0.404568500678848,1.82
"369","Martes_foina","Crocidura_leucodon",0.339593196598192,4.122
