"","scientific_name","Correlation_exact","Correlation_rank","mean_mcc","sd_mcc","observation_number","Functional_richness","adult_mass_g","type"
"45","Canis aureus",0.190439109995774,2.21511845612308e-05,0.153925849405318,0.254224579840967,168,37.1077511458393,11000,"null"
"46","Canis aureus",0.39715619967612,0.037399591876799,0.122966185608354,0.222255543117013,168,37.1077511458393,11000,"null"
"47","Canis aureus",0.11393028457729,0.00939597542535672,-0.0624154480622278,0.10972709121235,168,37.1077511458393,11000,"null"
"48","Canis aureus",0.153138521796742,3.5079467129918e-05,-0.0294752791804177,0.132671637118238,168,37.1077511458393,11000,"null"
"49","Canis aureus",0.17189885132045,0.0134368677257437,0.0724523141649133,0.182870730668855,168,37.1077511458393,11000,"null"
"50","Canis aureus",-0.21431870724248,0.0511319476235367,-0.0622636989248858,0.101270911440881,168,37.1077511458393,11000,"null"
"51","Canis aureus",-0.324578636869487,0.0492600536762829,-0.0832750652027348,0.0912353710099768,168,37.1077511458393,11000,"null"
"52","Canis aureus",0.0762903370314432,0.00468258311727936,0.0425445914161497,0.165537333735559,168,37.1077511458393,11000,"null"
"53","Canis aureus",0.15378720399068,0.0359013317277616,0.053685063039228,0.175418330492934,168,37.1077511458393,11000,"null"
"54","Canis aureus",0.219692006463952,0.0111972434205724,0.111026271326849,0.199660442848385,168,37.1077511458393,11000,"null"
"55","Canis aureus",0.219684657367335,0.1143662918313,0.0769070098242271,0.196986615671561,168,37.1077511458393,11000,"null"
"56","Canis aureus",0.136361883635735,0.0115696131946225,0.0254448640493203,0.164424535491685,168,37.1077511458393,11000,"null"
"57","Canis aureus",0.159690618212776,0.000463239688345336,0.112838998811685,0.216625177553196,168,37.1077511458393,11000,"null"
"58","Canis aureus",0.0996605654185615,0.0146395923130552,0.173923176595765,0.242595987227682,168,37.1077511458393,11000,"null"
"59","Canis aureus",0.0443370737832047,0.0623282514155253,-0.0363372064786996,0.142197468134968,168,37.1077511458393,11000,"null"
"60","Canis aureus",0.103672491003723,0.0221917032473955,0.0232099806608442,0.181709857671196,168,37.1077511458393,11000,"null"
"61","Canis aureus",0.160799098666796,0.00497655263136552,0.0111814206768982,0.159267198872194,168,37.1077511458393,11000,"null"
"62","Canis aureus",0.0772975594821156,0.0131200003579538,0.131865362670974,0.20902514014346,168,37.1077511458393,11000,"null"
"63","Canis aureus",-0.0315665957600075,2.02048110661403e-05,0.0559362364837171,0.185328338320579,168,37.1077511458393,11000,"null"
"64","Canis aureus",0.217507517869109,0.0213027223221354,0.00425400213749955,0.154656485796416,168,37.1077511458393,11000,"null"
"65","Canis aureus",-0.264448060771259,0.000973466398909808,-0.0274118582316443,0.149610892279935,168,37.1077511458393,11000,"null"
"66","Canis aureus",0.296375136623099,0.115585616523592,0.101704060830948,0.224945232296752,168,37.1077511458393,11000,"null"
"67","Canis aureus",-0.0307317507566595,0.0455306678270334,-0.0537368611640495,0.13268664538664,168,37.1077511458393,11000,"null"
"68","Canis aureus",0.280279613060885,0.0366668829303883,0.216724069755181,0.212917867467523,168,37.1077511458393,11000,"null"
"69","Canis aureus",0.066357387977071,0.00228030239261318,-0.012288440546439,0.155262629626982,168,37.1077511458393,11000,"null"
"70","Canis aureus",-0.489084335587444,0.0605716912839102,-0.0682683364607253,0.0922512964453928,168,37.1077511458393,11000,"null"
"71","Canis aureus",-0.0614747488128368,0.0015521349843577,0.00305658528512218,0.172073553229526,168,37.1077511458393,11000,"null"
"72","Canis aureus",-0.0711795053748194,0.0440533703442592,-0.0445687297568871,0.126418347071513,168,37.1077511458393,11000,"null"
"73","Canis aureus",-0.104324374380298,0.108018765165843,-0.0384912376363111,0.127948346270162,168,37.1077511458393,11000,"null"
"74","Canis aureus",0.0194231205125598,0.0143340787906533,-0.0221258278330181,0.157972453008948,168,37.1077511458393,11000,"null"
"75","Canis aureus",-0.0344823526288079,0.0453277835587929,-0.0462956503085016,0.124939179429414,168,37.1077511458393,11000,"null"
"76","Canis aureus",-0.14359747215663,2.26517605032158e-05,-0.0258741417405401,0.147557761285097,168,37.1077511458393,11000,"null"
"77","Canis aureus",0.153863487325993,0.0173386642340727,-0.0280527042257854,0.143213475308837,168,37.1077511458393,11000,"null"
"78","Canis aureus",-0.242949932088796,0.0892401089409855,-0.0801430839772751,0.10490766973232,168,37.1077511458393,11000,"null"
"79","Canis aureus",-0.108257531407375,0.037748112982507,-0.0489710590886165,0.102733990043699,168,37.1077511458393,11000,"null"
"80","Canis aureus",0.175527554582955,0.0813048980097492,0.00686429135537174,0.159001030586486,168,37.1077511458393,11000,"null"
"81","Canis aureus",0.103019741130384,0.025946377969513,0.0212184075241408,0.182679911001941,168,37.1077511458393,11000,"null"
"82","Canis aureus",0.0712543014531396,0.00158564840384789,0.0263922635756137,0.170177506907675,168,37.1077511458393,11000,"null"
"83","Canis aureus",-0.191430043193225,0.0640563710033975,-0.0737975654936522,0.0925174626590388,168,37.1077511458393,11000,"null"
"84","Canis aureus",0.240934356593544,0.00299569532655029,0.112032960200378,0.215530278212019,168,37.1077511458393,11000,"null"
"85","Canis aureus",-0.263592537388347,0.0787023533501254,-0.0471991109498418,0.121947560039588,168,37.1077511458393,11000,"null"
"86","Canis aureus",0.29438953438867,0.0473770128256505,0.117402783555305,0.226159146995339,168,37.1077511458393,11000,"null"
"87","Canis aureus",0.161770455503707,0.0197424047388602,0.0212955426017337,0.175055996280439,168,37.1077511458393,11000,"null"
"88","Canis aureus",0.00309148334881917,0.0116037670157368,-0.0502893994934272,0.114581882668406,168,37.1077511458393,11000,"null"
"89","Canis aureus",-0.0623383579104711,0.000718841035258164,-0.0163910989211849,0.148155245506094,168,37.1077511458393,11000,"null"
"90","Canis aureus",0.179931024658406,0.138245542846644,-0.0188358760270805,0.154721728484229,168,37.1077511458393,11000,"null"
"91","Canis aureus",0.0867860972421452,0.0179143573290051,0.0927750821500783,0.201179756042291,168,37.1077511458393,11000,"null"
"92","Canis aureus",0.266976338434667,0.000612503604006956,0.0375028036110538,0.159108865235489,168,37.1077511458393,11000,"null"
"93","Canis aureus",0.160801008669726,0.0608322704251065,0.0811666686727747,0.208072497463666,168,37.1077511458393,11000,"null"
"94","Canis aureus",-0.162119926846084,0.115405898574365,-0.0592309576310862,0.116416973656439,168,37.1077511458393,11000,"null"
"95","Canis aureus",0.0878498675559171,0.00275194840096748,-0.00650051348467519,0.15768530965497,168,37.1077511458393,11000,"null"
"96","Canis aureus",-0.170733437647832,0.0126517884683523,-0.0686285755060244,0.10040540226925,168,37.1077511458393,11000,"null"
"97","Canis aureus",0.0207114745275228,0.00262040039923029,-0.0552161909642327,0.128992074003376,168,37.1077511458393,11000,"null"
"98","Canis aureus",0.24840571748958,0.0209032571274044,0.0950530988573307,0.185005703904225,168,37.1077511458393,11000,"null"
"99","Canis aureus",0.171343264977576,0.063255841008132,-0.014121017395227,0.151851117464595,168,37.1077511458393,11000,"null"
"100","Canis aureus",0.310650149237739,0.0613813071519997,0.114758014327143,0.199891862437853,168,37.1077511458393,11000,"null"
"101","Canis aureus",0.351122885629387,0.201145846296339,0.164785488031234,0.228257883884357,168,37.1077511458393,11000,"null"
"102","Canis aureus",-0.265537571031892,0.141887073423305,-0.0484886344176006,0.108479389640479,168,37.1077511458393,11000,"null"
"103","Canis aureus",0.204918766286264,0.0144482688322123,0.0271470706688162,0.184038315529866,168,37.1077511458393,11000,"null"
"104","Canis aureus",0.354456912915417,0.0307686105885515,0.248657748905365,0.266584136724308,168,37.1077511458393,11000,"null"
"105","Canis aureus",0.0708666549379887,0.147885189691715,-0.0661602896198669,0.126703236956067,168,37.1077511458393,11000,"null"
"106","Canis aureus",-0.114645836307933,0.0260145681581686,-0.0502526106156428,0.146831289596325,168,37.1077511458393,11000,"null"
"107","Canis aureus",-0.104405311625764,0.000960311598736083,-0.0271887011680258,0.140001086255652,168,37.1077511458393,11000,"null"
"108","Canis aureus",0.0450083608517069,0.00629215569533774,-0.0357670409175924,0.122879021505799,168,37.1077511458393,11000,"null"
"109","Canis lupus",0.0769995375221083,5.29542112306672e-06,0.00472827780817517,0.133938450096392,806,125.618851999761,29190.755,"null"
"110","Canis lupus",0.119063136514669,0.0186266789879216,0.102637207926839,0.173500554070285,806,125.618851999761,29190.755,"null"
"111","Canis lupus",-0.0662748070642608,0.00294077446917045,-0.0443571567136524,0.119055128781967,806,125.618851999761,29190.755,"null"
"112","Canis lupus",-0.104210228819412,0.0672416291808834,-0.0645887180368944,0.10004137091113,806,125.618851999761,29190.755,"null"
"113","Canis lupus",-0.181815056313996,0.00898616641719059,-0.0725379526988339,0.108520045267098,806,125.618851999761,29190.755,"null"
"114","Canis lupus",0.0273902363067268,9.21446503341189e-07,0.0062003888562596,0.146228506699567,806,125.618851999761,29190.755,"null"
"115","Canis lupus",0.170516805505132,0.060666135924086,0.0924205916980837,0.164596530072258,806,125.618851999761,29190.755,"null"
"116","Canis lupus",0.149822496018385,0.0776767860459995,0.0191916453625555,0.152501633415657,806,125.618851999761,29190.755,"null"
"117","Canis lupus",0.114117187711515,0.0205059628202087,0.0601590756888471,0.163930749468585,806,125.618851999761,29190.755,"null"
"118","Canis lupus",0.0382313465321329,6.3709146689728e-05,0.00165611009196126,0.145849453416329,806,125.618851999761,29190.755,"null"
"119","Canis lupus",-0.00399360053392093,0.0112971673888603,-0.0193858565706342,0.140782517443458,806,125.618851999761,29190.755,"null"
"120","Canis lupus",0.0166138262030435,0.00407234898876141,0.101491734698023,0.159201054747783,806,125.618851999761,29190.755,"null"
"121","Canis lupus",0.101271993004754,0.00178836633635974,-0.0343698946758988,0.115141852810877,806,125.618851999761,29190.755,"null"
"122","Canis lupus",-0.0557797194145726,0.019074411036986,-0.0389557977955921,0.11565116271439,806,125.618851999761,29190.755,"null"
"123","Canis lupus",0.158051205884358,0.0605884294015486,0.107570068083073,0.166352390892826,806,125.618851999761,29190.755,"null"
"124","Canis lupus",-0.174604613350909,0.00771342556705856,-0.0577086886232092,0.106585677555011,806,125.618851999761,29190.755,"null"
"125","Canis lupus",0.0247450341138073,0.00707803779924127,-0.0495458022581821,0.129178935373109,806,125.618851999761,29190.755,"null"
"126","Canis lupus",0.148175871561762,0.078942614577607,0.056434461105655,0.166872531193503,806,125.618851999761,29190.755,"null"
"127","Canis lupus",-0.0317040384972703,0.00178947867739108,0.00109324821707765,0.138403203111854,806,125.618851999761,29190.755,"null"
"128","Canis lupus",-0.10816181032204,0.113718157084363,-0.0568202903321159,0.108809579935322,806,125.618851999761,29190.755,"null"
"129","Canis lupus",-0.16746021767207,0.002710162985914,-0.0807093602479127,0.100349102063131,806,125.618851999761,29190.755,"null"
"130","Canis lupus",-0.0441521605978586,0.00175846384976651,-0.0298120989516977,0.114617841624719,806,125.618851999761,29190.755,"null"
"131","Canis lupus",0.16562991019948,0.0548099716351757,0.0757864214752277,0.164327804597984,806,125.618851999761,29190.755,"null"
"132","Canis lupus",0.272147172264347,0.0409651467980027,0.117022144358607,0.187303869959056,806,125.618851999761,29190.755,"null"
"133","Canis lupus",0.175387242252117,0.0588914849445747,0.13685234924394,0.166561088675732,806,125.618851999761,29190.755,"null"
"134","Canis lupus",-0.069086965513816,0.000765448325039403,-0.0546224532326348,0.111282982410344,806,125.618851999761,29190.755,"null"
"135","Canis lupus",0.279806426782972,0.0341040571715943,0.11705178223913,0.174489045809255,806,125.618851999761,29190.755,"null"
"136","Canis lupus",0.213616134722281,0.000584773743671656,0.0716773858808936,0.155953810657758,806,125.618851999761,29190.755,"null"
"137","Canis lupus",-0.0219065390629053,0.153078826210241,-0.0398391108000308,0.114357336682871,806,125.618851999761,29190.755,"null"
"138","Canis lupus",0.0561256258294013,0.000973688145414396,-0.0296978536937344,0.123517601764569,806,125.618851999761,29190.755,"null"
"139","Canis lupus",0.0704455738417917,0.00137701421946226,0.117139222440558,0.16827980074796,806,125.618851999761,29190.755,"null"
"140","Canis lupus",-0.034330207609598,0.0087927612111637,0.0533752336261958,0.164332603175601,806,125.618851999761,29190.755,"null"
"141","Canis lupus",0.136364897119909,0.0933731264781046,0.0287841776868744,0.150131250772192,806,125.618851999761,29190.755,"null"
"142","Canis lupus",0.228090424107989,0.138875008305295,0.0368802119507045,0.143255950084429,806,125.618851999761,29190.755,"null"
"143","Canis lupus",-0.107064295801796,0.00104809464796372,-0.0672005219923974,0.116841342636749,806,125.618851999761,29190.755,"null"
"144","Canis lupus",-0.0730402666861046,0.0100005259905058,-0.0324779471780691,0.134257311834467,806,125.618851999761,29190.755,"null"
"145","Canis lupus",0.250989916053374,0.0338471354425227,0.126070969668958,0.179440239348666,806,125.618851999761,29190.755,"null"
"146","Canis lupus",-0.0500172201302419,0.0419827425868849,-0.0455990268338334,0.113133527284226,806,125.618851999761,29190.755,"null"
"147","Canis lupus",0.0656873343022733,0.000824008852647973,0.0143986759297347,0.151845057406832,806,125.618851999761,29190.755,"null"
"148","Canis lupus",-0.102648664233503,3.64292120042101e-05,-0.0619159816035443,0.107378314143156,806,125.618851999761,29190.755,"null"
"149","Canis lupus",0.137257457151816,0.0308860473056449,-0.00578536507677269,0.143078048743128,806,125.618851999761,29190.755,"null"
"150","Canis lupus",-0.0406530800725239,0.0711850017688453,-0.0320725058003376,0.134524746561252,806,125.618851999761,29190.755,"null"
"151","Canis lupus",0.12369664960318,0.022991025883627,0.016910616702308,0.15228099545052,806,125.618851999761,29190.755,"null"
"152","Canis lupus",-0.247198854527426,0.0621061347901725,-0.0810379053371688,0.101222694417927,806,125.618851999761,29190.755,"null"
"153","Canis lupus",0.0707002761453633,0.0246178938930971,0.0569235805438867,0.164980733033632,806,125.618851999761,29190.755,"null"
"154","Canis lupus",0.0570654805453259,0.0262492150707501,0.0370824224336197,0.155166840964714,806,125.618851999761,29190.755,"null"
"155","Canis lupus",0.113587992833712,0.0199895453983485,0.180807816656272,0.166403974625359,806,125.618851999761,29190.755,"null"
"156","Canis lupus",-0.190509271187122,0.0236011496943873,-0.0755297145794389,0.109616716333178,806,125.618851999761,29190.755,"null"
"157","Canis lupus",0.214136764038935,0.07075762298427,0.0478587565151354,0.15649500145863,806,125.618851999761,29190.755,"null"
"158","Canis lupus",0.31459920644202,0.0782274882288348,0.0853875061687391,0.183945289642557,806,125.618851999761,29190.755,"null"
"159","Canis lupus",0.338225067859378,0.203856144716688,0.0738722200171854,0.176215645083542,806,125.618851999761,29190.755,"null"
"160","Canis lupus",0.0721212412339937,0.00424704635813301,-0.0215447818521936,0.133898056721557,806,125.618851999761,29190.755,"null"
"161","Canis lupus",0.0107181548117297,0.00138092064081777,-0.0135483799360956,0.142048820689682,806,125.618851999761,29190.755,"null"
"162","Canis lupus",0.126601583243118,0.0115049657656393,0.00088048072882354,0.14481664947534,806,125.618851999761,29190.755,"null"
"163","Canis lupus",0.129717059123621,0.00590938149885205,0.110697994257059,0.177882223390112,806,125.618851999761,29190.755,"null"
"164","Canis lupus",0.251020925257654,0.0363296191819609,0.105583962709362,0.172841036822405,806,125.618851999761,29190.755,"null"
"165","Canis lupus",0.12915181705959,0.00110591580509971,0.0198864151483579,0.150790723665506,806,125.618851999761,29190.755,"null"
"166","Canis lupus",0.0993467785970424,0.00515099903793584,0.00429069026837453,0.141096658847459,806,125.618851999761,29190.755,"null"
"167","Canis lupus",-0.0504651329082795,0.0199078266324891,-0.0866665350219071,0.0873211453952087,806,125.618851999761,29190.755,"null"
"168","Canis lupus",0.099733341506549,0.00376133044787862,0.022466024829852,0.154274168922961,806,125.618851999761,29190.755,"null"
"169","Canis lupus",-0.126374684530375,0.000827787838073099,-0.0510553268726804,0.120357452981243,806,125.618851999761,29190.755,"null"
"170","Canis lupus",-0.247399909045541,0.125465077341444,-0.081443597704366,0.0930726064493023,806,125.618851999761,29190.755,"null"
"171","Canis lupus",0.183677092275932,7.71573549459439e-05,0.0633254252189027,0.160558257748585,806,125.618851999761,29190.755,"null"
"172","Canis lupus",0.1107802969307,0.00137116496213163,0.0484464195750689,0.171103995258206,806,125.618851999761,29190.755,"null"
"173","Canis lupus",0.127458230226957,0.00228346443600637,-0.00317932020845944,0.140593818952806,806,125.618851999761,29190.755,"null"
"174","Canis lupus",0.27497636700955,0.00198711866411103,0.0766760969078083,0.186256013329008,806,125.618851999761,29190.755,"null"
"175","Canis lupus",0.260489355200336,0.0972375565706251,0.198585548517192,0.172082646331821,806,125.618851999761,29190.755,"null"
"176","Canis lupus",0.058022850413297,0.105372153391865,0.0433506469804975,0.147396083004543,806,125.618851999761,29190.755,"null"
"177","Canis lupus",0.053946976050185,0.0073257644293909,0.0226142011916895,0.146589894269987,806,125.618851999761,29190.755,"null"
"178","Canis lupus",-0.0483796086373556,0.00471698459357216,-0.0351073288900572,0.118345946171302,806,125.618851999761,29190.755,"null"
"179","Canis lupus",-0.021002557171087,0.000414884530223946,-0.0545860791617569,0.111715902305161,806,125.618851999761,29190.755,"null"
"180","Canis lupus",-0.109467108291646,0.0429582966225635,0.00995038089111852,0.159781973368201,806,125.618851999761,29190.755,"null"
"181","Canis lupus",0.00405684992162248,0.0952955471134556,-0.0165207211093483,0.13189217712147,806,125.618851999761,29190.755,"null"
"182","Canis lupus",0.249609091849842,0.00829687947564671,0.163561668039323,0.177060535745683,806,125.618851999761,29190.755,"null"
"183","Canis lupus",-0.0720070251772618,0.000119406083466658,0.00248908880036461,0.127570042734515,806,125.618851999761,29190.755,"null"
"184","Canis lupus",0.21876604230183,0.0962967448203066,0.0144616800374555,0.142212462652478,806,125.618851999761,29190.755,"null"
"185","Canis lupus",-0.0260400821129289,0.00970036423007934,-0.0581168062645724,0.115667590206779,806,125.618851999761,29190.755,"null"
"186","Canis lupus",0.00550768879894564,2.25340269772812e-05,-0.022678118210817,0.130202350909899,806,125.618851999761,29190.755,"null"
"187","Canis lupus",-0.000535639905209312,0.000211511828665996,0.0114491087265861,0.154572066487605,806,125.618851999761,29190.755,"null"
"188","Canis lupus",-0.156248669515581,0.0442930679925032,-0.0887599854070232,0.110811052483332,806,125.618851999761,29190.755,"null"
"189","Canis lupus",0.194082268646287,0.00135369188799846,0.0894678490061988,0.181108701493491,806,125.618851999761,29190.755,"null"
"190","Canis lupus",-0.068497484213826,0.0740837803064153,-0.0420285089544706,0.123180544766609,806,125.618851999761,29190.755,"null"
"191","Canis lupus",-0.135738154136008,0.00232512457306577,-0.0315541740231783,0.125246788485825,806,125.618851999761,29190.755,"null"
"192","Canis lupus",0.0163013658662774,0.00408074471684732,-0.0444385952200924,0.107712228221975,806,125.618851999761,29190.755,"null"
"193","Canis lupus",0.120616544115516,0.0109119628078587,-0.0147523137433203,0.126412572588484,806,125.618851999761,29190.755,"null"
"194","Canis lupus",0.321922846579418,0.225028272205825,0.103679109434494,0.154696904010708,806,125.618851999761,29190.755,"null"
"195","Canis lupus",0.0679794693679763,0.00263133599549492,-0.0308884215679408,0.130982474834645,806,125.618851999761,29190.755,"null"
"196","Canis lupus",0.195212182332998,0.013512289335992,0.0401690196366354,0.169931383769145,806,125.618851999761,29190.755,"null"
"197","Canis lupus",-0.148951436788082,0.0115840860143188,-0.0334598162464249,0.118545604614083,806,125.618851999761,29190.755,"null"
"198","Canis lupus",0.0946141521465221,0.0386565403076949,0.0200487298911677,0.144644548342734,806,125.618851999761,29190.755,"null"
"199","Canis lupus",-0.0525754616359423,0.0117573938651877,-0.0879841836386884,0.0985231728654491,806,125.618851999761,29190.755,"null"
"200","Canis lupus",-0.319158499971906,0.100353855272965,-0.0887710496125933,0.0855677964948014,806,125.618851999761,29190.755,"null"
"201","Canis lupus",0.191155922301415,0.0525675972463204,0.144199775903897,0.16304966094957,806,125.618851999761,29190.755,"null"
"202","Canis lupus",0.0935567815431458,0.0664189846016285,-0.0140412445672412,0.122282174335372,806,125.618851999761,29190.755,"null"
"203","Canis lupus",0.0975993271456655,0.0352351918037946,0.044718152528876,0.178582624024046,806,125.618851999761,29190.755,"null"
"204","Canis lupus",0.0732912691229179,0.00461816468666805,0.00665811361814276,0.139863273750098,806,125.618851999761,29190.755,"null"
"205","Canis lupus",0.0309321745500392,2.67060407195619e-05,-0.00588531721679302,0.143015364849196,806,125.618851999761,29190.755,"null"
"206","Canis lupus",0.0164631934106157,0.000183442033288553,-0.00139032589292114,0.137274905220089,806,125.618851999761,29190.755,"null"
"207","Canis lupus",0.0101162405670181,0.0250197782293057,-0.0198736072240517,0.13156541088516,806,125.618851999761,29190.755,"null"
"208","Felis silvestris",0.299073216647843,0.0862479448706241,0.0815485964544203,0.175570530546908,172,204.328268529757,5036.54,"null"
"209","Felis silvestris",0.373184126632173,0.0173061017922528,0.179508838356058,0.180929415351249,172,204.328268529757,5036.54,"null"
"210","Felis silvestris",-0.124001297212855,0.0416615770126525,-0.113069297879453,0.153852144466114,172,204.328268529757,5036.54,"null"
"211","Felis silvestris",0.101916641148879,0.0043855188980147,0.011168755069386,0.166749108008153,172,204.328268529757,5036.54,"null"
"212","Felis silvestris",-0.0333230983629366,0.00121154799163771,-0.0830014477890528,0.163903461294249,172,204.328268529757,5036.54,"null"
"213","Felis silvestris",0.202626716669219,0.0116634094401479,0.0542099613855112,0.156904252029922,172,204.328268529757,5036.54,"null"
"214","Felis silvestris",0.182584923946822,0.00429545534786554,0.0818505710919452,0.170541473742549,172,204.328268529757,5036.54,"null"
"215","Felis silvestris",0.0555520880318414,0.00694955723237691,-0.0266427203042175,0.161577495840825,172,204.328268529757,5036.54,"null"
"216","Felis silvestris",0.212423200874066,0.0132106734756163,0.055547927840761,0.162887435898858,172,204.328268529757,5036.54,"null"
"217","Felis silvestris",-0.122579649564015,0.0183520649142285,-0.128819811244082,0.15948368768943,172,204.328268529757,5036.54,"null"
"218","Felis silvestris",0.16113856068242,0.0569065427503389,0.0128238415509438,0.184332119600628,172,204.328268529757,5036.54,"null"
"219","Felis silvestris",0.176207179699611,0.0559821625182857,0.034781597277862,0.165243423552799,172,204.328268529757,5036.54,"null"
"220","Felis silvestris",-0.00361944522200838,0.000661062255977038,-0.0389719789839635,0.159151461410735,172,204.328268529757,5036.54,"null"
"221","Felis silvestris",0.363595668984352,0.124619876624105,0.208736234392523,0.16350984172172,172,204.328268529757,5036.54,"null"
"222","Felis silvestris",0.0454199330153148,0.00534523285940843,0.0033694052711679,0.162155653382689,172,204.328268529757,5036.54,"null"
